NOMENCLATURA,TITULO,TIPO,FORMATO,URL
AS-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607406
AS-SM-63-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607405
AS-SM-63-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607412
AS-SM-63-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887021
AS-SM-63-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887025
CP-SM-37-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=31dde42a-63d4-4694-8491-1ee5cdd29fb6
CP-SM-37-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6574e0cc-6a17-4fe0-b082-ee4d1ce4e752
CP-SM-37-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=163fad9e-f46d-4e25-a191-7bae7267bd06
CP-SM-37-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=31724471-c5cf-4bc7-9d98-830b63fc5f36
CP-SM-37-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2acfa2f4-5fff-4e95-9323-14c5f6bdc0dc
CP-SM-37-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=25c21a22-73fb-4ae6-a788-91a6ef9f912a
CP-SM-37-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=18dabd97-6831-49ca-b3c4-49d756e110f5
CP-SM-37-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152603241
CP-SM-37-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152603244
CP-SM-37-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887186
CP-SM-37-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887184
AS-SM-23-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4ff2305c-52df-4285-b77c-563a4c34871e
AS-SM-23-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=25a3f544-2e6b-4aa3-8b2d-4ba177a511a0
AS-SM-23-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1ab89309-f80d-4c65-aac7-c7028b7552d0
AS-SM-23-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=62a90d5a-10a6-46ae-b300-3627fbdf836b
AS-SM-23-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=49c2accc-b7a9-4754-b81a-bb7aeea7598f
AS-SM-23-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=719d1dfe-41fe-4735-b644-f171a80a0fa4
AS-SM-23-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=611f7341-7ebb-4926-941d-0e7df88babb8
AS-SM-23-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152585823
AS-SM-23-2024-ELSE-1,Archivos del complementario del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152846050
AS-SM-23-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152848421
AS-SM-61-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=512c494f-9f44-4285-847b-b6bb7a9f3cd6
AS-SM-61-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fe9544a9-f11f-4c23-a354-1b7c7c0d81ae
AS-SM-61-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=33a6745c-d31f-4995-90a7-7e797847ce9c
AS-SM-61-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a97dd869-bbeb-4134-8dd8-f0978599897c
AS-SM-61-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6512e908-5bee-44c5-99b8-f2f955d67995
AS-SM-61-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f4fbfe44-c74a-49ed-be76-7dcf62a0ae84
AS-SM-61-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=463da19f-04cf-4a99-ae47-bc45d59e0629
AS-SM-61-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152612970
AS-SM-28-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a034b968-1e46-4963-81b0-ba369783aed1
AS-SM-28-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=af79e2bb-0513-4eb1-b9d7-14860696b96c
AS-SM-28-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2d4651d8-e668-4686-8e42-860c294963b9
AS-SM-28-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1cfddfe6-98fa-4c42-8cca-9d2b889b37f9
AS-SM-28-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24884265-036f-48b4-a917-3b463e311e61
AS-SM-28-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7adbd86b-18bc-41de-aa63-baae21f695b4
AS-SM-28-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e5e54e87-b3d5-46dd-95a0-dc1bde9db807
AS-SM-28-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152604912
AS-SM-28-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152679237
AS-SM-28-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152679247
LP-SM-2-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1798ebbc-7929-4193-a251-beee0e2f24d7
LP-SM-2-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5401eaa0-9de1-429e-a076-bbda516ba85c
LP-SM-2-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2a021153-f5b2-4a64-bf06-9470ea4b21a8
LP-SM-2-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3be76241-86c9-4d3b-aea2-24df569ee925
LP-SM-2-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=683b1f9d-cc86-48a4-a9cb-d420f86d3638
LP-SM-2-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2800b8a5-1004-4514-8174-c4e4972091ec
LP-SM-2-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=560888af-1fd0-4ad6-a6c7-5bb3a19a3f49
LP-SM-2-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152632727
LP-SM-2-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152632719
CP-SM-47-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0794c724-69c0-4c65-aea7-7933b34bb4ec
CP-SM-47-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fbfd14f4-917f-4882-9f10-dd50bcc3f9a0
CP-SM-47-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ca5d41b3-3ba4-453a-8427-271a02f98d41
CP-SM-47-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1a8e7cd4-4be6-4771-9240-a0c7f86bd2e2
CP-SM-47-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=297b0be8-d0cb-432d-8ad8-cde51beec2f6
CP-SM-47-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e65d1c40-c528-447c-918b-244f1535162f
CP-SM-47-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e52905da-ab4a-45f2-9644-8f8552142dd1
CP-SM-47-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152618084
CP-SM-47-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152618085
AS-SM-62-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0e46edf1-618c-4d54-83be-9ff8f5cc656c
AS-SM-62-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fbeed7c3-2050-4dd5-a40b-d906ba0db07d
AS-SM-62-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=762fec72-3953-4efa-8a0e-2758fc539f32
AS-SM-62-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4911964f-5883-47e1-b1e1-7a39fb63a97a
AS-SM-62-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=55a79528-7ba0-43b4-90ca-f0efb6996c29
AS-SM-62-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2d7a10f0-9958-480a-9d1a-e5850aaabcbd
AS-SM-62-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=159fb214-c630-4c1d-9384-6300b58f9363
AS-SM-62-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c5910994-500d-440e-b1a3-a45841cfca96
AS-SM-62-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e2743a72-e9d2-4c94-b28c-970f6eaac244
AS-SM-62-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152617021
AS-SM-62-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152617022
CP-SM-56-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aef364a7-1390-4aa2-af05-9a18381c0171
CP-SM-56-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4896bd0a-b843-4aae-9835-cad2adeddf5a
CP-SM-56-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=140fc783-b444-4fd8-b1cc-694b55f071c5
CP-SM-56-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c3a4d05b-d4cd-4674-8239-4291667ebd39
CP-SM-56-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aded4c50-c257-4589-b4be-dd6089ca2ca1
CP-SM-56-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fbfdec8e-b02e-4ada-a83a-560beed9d12e
CP-SM-56-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5b5878c1-6763-458e-b19c-572a5a4afdef
CP-SM-56-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4d877d53-daaf-4296-97f9-e96433302b68
CP-SM-56-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152607433
SIE-SIE-3-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=487a0625-b734-4b78-8eb6-0860069860c6
SIE-SIE-3-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ab23d751-0a26-4677-884a-f0c26837503a
SIE-SIE-3-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6cfffac6-d918-4793-b0af-a0786f06e59b
SIE-SIE-3-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152602617
CP-SM-58-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5741db9a-606a-4ed9-8798-a17cba7de7a8
CP-SM-58-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d7266679-a7cd-4999-86bb-3b3df097cdbb
CP-SM-58-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fda72e65-da5a-4d36-bb19-364e30d0dede
CP-SM-58-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=81585a41-e172-4775-a21f-68a9ee6648e2
CP-SM-58-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fb09539c-e9a3-4dea-9a6c-4a5b37ffa6fb
CP-SM-58-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f28975b7-b174-4ccc-9038-dc50502e70be
CP-SM-58-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=af5cfb73-08c7-4de8-9354-77038c2c9ff8
CP-SM-58-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152628982
CP-SM-58-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152628984
CP-SM-58-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152848177
AS-SM-35-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=76777e55-fa17-4f66-8ec9-6f499a8d392a
AS-SM-35-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2c4d7d8a-c0e4-4091-8e72-9120c7794c93
AS-SM-35-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ec7f7f5f-ee1c-4eeb-b6e1-fd2e0075d794
AS-SM-35-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4d083d75-5cd4-4e52-b97d-540d65fbd898
AS-SM-35-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5e47263a-87c8-41b7-a753-137a13fba2d6
AS-SM-35-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=81a68e5e-155c-4621-b913-ffb737e22641
AS-SM-35-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f3f3078d-ddc5-4478-9b72-f7cec66566b8
AS-SM-35-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152631519
AS-SM-35-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152631518
AS-SM-35-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847347
AS-SM-35-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847344
AS-SM-64-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1327d861-f9f7-434a-b8b7-b2db3a5f5f48
AS-SM-64-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1fdfd0c3-00b9-4d6c-9b60-4b44d4987c0b
AS-SM-64-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=041b4c25-e13e-4b80-93ed-57560e387b96
AS-SM-64-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e2b39134-a927-4756-9fc6-74e6dc4e9509
AS-SM-64-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9d880e50-2d0f-4000-993e-81305cca01fe
AS-SM-64-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3bb0d579-01e9-4005-a477-93196f94c029
AS-SM-64-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d795dd16-d426-4473-a336-f7889b80f93e
AS-SM-64-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152629121
AS-SM-64-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152847569
AS-SM-44-2023-ELSE-2,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=caaf29e6-5fcc-48bf-8e61-e11714e2b04a
AS-SM-44-2023-ELSE-2,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=efcbb394-46b9-4d02-86ea-7b3a3e3e4673
AS-SM-44-2023-ELSE-2,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e52478e1-5d7b-42e7-abbe-091bfc8f0fa8
AS-SM-44-2023-ELSE-2,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0a53e15e-a27f-4616-8404-d8c1465d037e
AS-SM-44-2023-ELSE-2,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d33fbf88-50fd-4971-8064-5f52f9d9fdb8
AS-SM-44-2023-ELSE-2,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0ecc2c89-0a3c-479e-9266-8417682f9c4e
AS-SM-44-2023-ELSE-2,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=79b11e81-ac1c-485b-85d0-a0da98abe776
AS-SM-44-2023-ELSE-2,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8485a313-4f29-4af3-96b4-114d0715179a
AS-SM-44-2023-ELSE-2,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152628051
AS-SM-44-2023-ELSE-2,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152628050
AS-SM-44-2023-ELSE-2,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152628060
AS-SM-44-2023-ELSE-2,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152789669
AS-SM-44-2023-ELSE-2,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152789664
CP-SM-59-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a1b1fd2e-8e96-43c9-8926-c7943247a25b
CP-SM-59-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f28e0b99-8f32-4027-9928-f9be474c83e3
